205	YLR320W	2.8420148
206	YOR362C	2.8420148
207	YBR119W	2.8420148
208	YMR093W	2.8420148
209	YOR081C	2.8087475
210	YGL014W	2.8087475
211	YOR116C	2.8087475
212	YGL137W	2.8087475
213	YOR141C	2.8087475
214	YLR398C	2.8087475
215	YLR357W	2.8087475
216	YLR321C	2.8087475
217	YNL308C	2.8087475
218	YEL023C	2.8087475
219	YJR113C	2.8087475
220	YGR165W	2.8087475
221	YBR173C	2.8087475
222	YPR010C	2.8087475
223	YLR298C	2.8087475
224	YER025W	2.8087475
225	YPL240C	2.8087475
226	YDR473C	2.8087475
227	YMR031C	2.8087475
228	YNL236W	2.8087475
229	YBL075C	2.8087475
230	YMR314W	2.8087475
231	YJR082C	2.8087475
232	YHR090C	2.8087475
233	YNL030W	2.8087475
234	YNR051C	2.8087475
235	YDR044W	2.8087475
236	YAR010C	2.8087475
237	YKL028W	2.8087475
238	YBR159W	2.8087475
239	YGR232W	2.771709
240	YKR025W	2.771709
241	YER148W	2.771709
242	YHR013C	2.771709
243	YER162C	2.771709
244	YOR001W	2.771709
245	YML127W	2.771709
246	YCR052W	2.771709
247	YDR347W	2.771709
248	YNL107W	2.771709
249	YGR002C	2.771709
250	YLR071C	2.771709
251	YGL151W	2.771709
252	YOR341W	2.771709
253	YOR340C	2.771709
254	YGR084C	2.771709
255	YGR013W	2.771709
256	YDR240C	2.771709
257	YOR326W	2.771709
258	YPL047W	2.771709
259	YMR236W	2.771709
260	YGR252W	2.771709
261	YDR448W	2.771709
262	YBR081C	2.771709
263	YMR304W	2.771709
264	YER172C	2.771709
265	YBR087W	2.771709
266	YHR058C	2.771709
267	YDL005C	2.771709
268	YIL093C	2.771709
269	YFR050C	2.771709
270	YLR438C-A	2.771709
271	YJL124C	2.771709
272	YHR193C	2.771709
273	YNL088W	2.771709
274	YAR007C	2.771709
275	YPR107C	2.771709
276	YLR115W	2.771709
277	YGR156W	2.771709
278	YBR279W	2.771709
279	YDR416W	2.771709
280	YCR028C-A	2.771709
281	YCR043C	2.771709
282	YML041C	2.771709
283	YDR334W	2.771709
284	YAL001C	2.771709
285	YDR283C	2.7717087
286	YJL109C	2.730166
287	YIL063C	2.730166
288	YPL216W	2.730166
289	YPR190C	2.730166
290	YNL151C	2.730166
291	YOL139C	2.730166
292	YER164W	2.730166
293	YDR378C	2.730166
294	YHR069C	2.730166
295	YDL111C	2.730166
296	YPL254W	2.730166
297	YJR065C	2.730166
298	YDR337W	2.730166
299	YHR039C-A	2.730166
300	YIL061C	2.730166
301	YNL330C	2.730166
