YDL147W	0.20819591000
YDR363W-A	0.20818502000
YFR010W	0.20288424000
YDR427W	0.20062134000
YHR027C	0.19426750000
YIL075C	0.19270968000
YDL097C	0.19130020000
YFR004W	0.18809457000
YOR261C	0.18775491000
YER021W	0.18380630000
YHR200W	0.18320626000
YGL048C	0.18067539000
YDL007W	0.17861989000
YDR381W	0.17746550000
YPR108W	0.17415416000
YFR052W	0.17071909000
YKL145W	0.16154025000
YOR259C	0.15546551000
YOR117W	0.14302350000
YDR394W	0.14302350000
YEL037C	0.13137900000
YBL003C	0.11690201600
YGR232W	0.11631196000
YLR429W	0.11541744000
YDR174W	0.09709366000
YDL014W	0.09670296000
YPR161C	0.09440773000
YLR421C	0.09240030000
YLR150W	0.09214010000
YDR388W	0.08949201000
YMR229C	0.07573348000
YOR294W	0.07450507000
YBL002W	0.06648734000
YJL033W	0.06461272000
YBR009C	0.06264401000
YGL207W	0.05549712000
YKR048C	0.05489453700
YCR009C	0.05418667000
YOR209C	0.05288246300
YBR010W	0.05120730400
YPL001W	0.05086365000
YNL031C	0.04909515400
YLR455W	0.04903494000
YGL106W	0.04829851000
YPL004C	0.04674464000
YAL027W	0.04583850000
YOR206W	0.04572154200
YDL095W	0.04547822500
YHR118C	0.04503639400
YGR086C	0.04491872300
YML069W	0.04376083200
YGL252C	0.04306676000
YAL001C	0.04283983600
YIR012W	0.04212503000
YCR043C	0.04052909000
YKR081C	0.04047799000
YMR191W	0.04018788000
YDR108W	0.03803175300
YDL060W	0.03749513000
YLR175W	0.03713623400
YGL173C	0.03634685700
YLR197W	0.03562111000
YCR008W	0.03549266000
YIL070C	0.03513588800
YNL308C	0.03482495000
YIL035C	0.03477838300
YDR365C	0.03476971000
YGR090W	0.03456167500
YAL007C	0.03455849000
YNL088W	0.03430456000
YNR051C	0.03400527300
YGL213C	0.03389206000
YIL076W	0.03364620000
YLR022C	0.03294781600
YBL054W	0.03234486700
YER151C	0.03231034800
YBR080C	0.03222544000
YAL019W	0.03217731800
YIL148W	0.03204173200
YNL209W	0.03182548700
YLR320W	0.03156344000
YER116C	0.03155271000
YIL043C	0.03118963700
YGL120C	0.03113843300
YBR060C	0.03110127200
YDL182W	0.03073207000
YNL030W	0.03068243500
YDL208W	0.03054632000
YPR045C	0.03040933600
YPL146C	0.03013868400
YKL018W	0.02978663900
YAL042W	0.02978148000
YHR121W	0.02960801900
YLR398C	0.02958131400
YHR039C	0.02902091100
YHL034C	0.02899810100
YML065W	0.02886445600
YKR024C	0.02883025800
YNL061W	0.02860085000
YGL095C	0.02850807500
YGL200C	0.02818609800
YHR090C	0.02804444700
YLL022C	0.02797706800
YKR092C	0.02784988500
YIR001C	0.02781070000
YPL022W	0.02775508200
YHR193C	0.02692749200
YDL040C	0.02683197100
YJR084W	0.02677867200
YMR290C	0.02657737200
YPR175W	0.02646320100
YDR044W	0.02626561200
YBL093C	0.02583020600
YHR066W	0.02582878600
YCR028C-A	0.02567576400
YHR013C	0.02566968600
YGR103W	0.02540626600
YOR061W	0.02529484800
YAR007C	0.02528409300
YHR052W	0.02522393000
YMR240C	0.02509921600
YML011C	0.02504490900
YJL050W	0.02502952500
YDL043C	0.02501891600
YPR162C	0.02497042200
YER164W	0.02483132900
YML012W	0.02440914300
YBR159W	0.02431946400
YMR186W	0.02420002800
YEL056W	0.02389229000
YDR224C	0.02364360700
YDR283C	0.02345770400
YMR072W	0.02342141400
YGL078C	0.02330111900
YOL004W	0.02314786200
YDR449C	0.02311165300
YDL148C	0.02307581900
YDR052C	0.02307500500
YER147C	0.02306706500
YER050C	0.02303406200
YJL109C	0.02303300200
YLR002C	0.02294819800
YJR010C-A	0.02288298000
YNL317W	0.02256087000
YBL071W-A	0.02253135500
YOR310C	0.02246408400
YJL138C	0.02246222000
YCR020W-B	0.02233200500
YLR385C	0.02207632000
YDL030W	0.02206637300
YCR014C	0.02154034400
YPR040W	0.02135207100
YMR128W	0.02123973500
YBL024W	0.02099880400
YMR173W	0.02088441000
YOR056C	0.02055610200
YJR009C	0.02045902200
YCL014W	0.02043660200
YDR440W	0.02041422600
YGR250C	0.02019164500
YOR257W	0.02018948300
YBR069C	0.02014600900
YEL034W	0.01997327800
YGR275W	0.01985996400
YGL099W	0.01970527100
YLR435W	0.01949326100
YOL051W	0.01948523900
YER162C	0.01937290800
YBL075C	0.01932218300
YOR124C	0.01926131400
YDR060W	0.01925808200
YLR144C	0.01924850600
YIL103W	0.01903603800
YBR109C	0.01899532600
YGL035C	0.01897752100
YAR010C	0.01896620500
YNL110C	0.01893829000
YPL082C	0.01890769800
YDL036C	0.01889751300
YKL023W	0.01881951500
YLR203C	0.01881202700
YNL189W	0.01880888500
YFL024C	0.01874704300
YMR091C	0.01866366700
YNL004W	0.01845407300
YOR058C	0.01837360300
YJR065C	0.01834800100
YNR054C	0.01830796300
YDR129C	0.01828377900
YMR123W	0.01814743900
YKL007W	0.01809974200
YOL012C	0.01806794500
YDL070W	0.01804888400
YJL047C	0.01801131500
YNL248C	0.01792121000
YER131W	0.01775464600
YGL112C	0.01773779500
YMR044W	0.01771759200
YJL115W	0.01764079600
YPL209C	0.01759065900
YDL019C	0.01756755400
YER035W	0.01743932300
YGR104C	0.01735635700
YDR398W	0.01716735600
YBR278W	0.01690084700
YDR225W	0.01688489100
YGL244W	0.01686782600
YCL011C	0.01670387400
YJL081C	0.01665011800
YGL127C	0.01660497300
YLR418C	0.01657961700
YHR089C	0.01651429200
YPR107C	0.01650481000
YMR031C	0.01642587600
YMR093W	0.01641343000
YNL136W	0.01638662400
YLR347C	0.01618936500
YDR207C	0.01614678800
YOR217W	0.01612019400
YKL173W	0.01608376800
YML010W	0.01605370300
YOL054W	0.01601362800
YBR193C	0.01595076400
YMR075W	0.01593628700
YDL168W	0.01590966400
YKL212W	0.01575461000
YCR087C-A	0.01567721200
YIL026C	0.01556620000
YGL241W	0.01553215600
YOL013C	0.01552938200
YJR082C	0.01551793700
YMR014W	0.01544420400
YJR032W	0.01541037300
YPR171W	0.01539119200
YPR178W	0.01529731600
YLR085C	0.01527930400
YJL128C	0.01527182800
YKL172W	0.01523539050
YLR333C	0.01522857300
YDR195W	0.01514567600
YFR019W	0.01496895900
YLL027W	0.01486924600
YFR030W	0.01486817100
YBR234C	0.01483416800
YNL261W	0.01483359600
YGL122C	0.01476504400
YJL084C	0.01474098200
YDR385W	0.01473176800
YAL011W	0.01472509700
YER049W	0.01471242400
YPL235W	0.01469667800
YDL013W	0.01464300200
YGR128C	0.01450017400
YLR033W	0.01444425500
YKL075C	0.01443758000
YPR168W	0.01442568500
YNL139C	0.01441398200
YBR187W	0.01435876800
YLR015W	0.01433881700
YKL155C	0.01433458600
YLR075W	0.01429689200
YNL244C	0.01428093800
YIL071C	0.01427810200
YFL013C	0.01426727200
